YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2022-12,WEEKDAY,14,TRAIN,DT31,3913,4081
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,PTC,6556,12333
2022-12,WEEKDAY,22,TRAIN,NE17,12126,22481
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NE17,6556,12333
2022-12,WEEKDAY,22,TRAIN,NE17/PTC,12126,22481
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NE17/PTC,6556,12333
2022-12,WEEKDAY,22,TRAIN,PTC,12126,22481
2022-12,WEEKDAY,6,TRAIN,TE8,1820,1428
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,TE8,553,527
2022-12,WEEKDAY,12,TRAIN,NE7/DT12,15173,18764
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NE7/DT12,9615,13652
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NE7,9615,13652
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,DT12,1361,2953
2022-12,WEEKDAY,12,TRAIN,NE7,15173,18764
2022-12,WEEKDAY,12,TRAIN,DT12,3390,3888
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,PE4,440,246
2022-12,WEEKDAY,8,TRAIN,PE4,1844,480
2022-12,WEEKDAY,15,TRAIN,DT34,2126,1637
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1024,895
2022-12,WEEKDAY,23,TRAIN,TE1,166,518
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,TE1,155,467
2022-12,WEEKDAY,6,TRAIN,NS8,29381,8128
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,NS8,6118,2293
2022-12,WEEKDAY,0,TRAIN,SW6,18,404
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,SW6,19,297
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NE8,13052,15773
2022-12,WEEKDAY,16,TRAIN,NE8,19209,19306
2022-12,WEEKDAY,11,TRAIN,EW9,11396,8720
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,EW9,7369,6231
2022-12,WEEKDAY,11,TRAIN,DT31,5056,2978
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,DT31,2756,1456
2022-12,WEEKDAY,16,TRAIN,EW6,6206,8496
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,EW6,3389,4195
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,NE11,2375,2057
2022-12,WEEKDAY,15,TRAIN,NE11,6868,4172
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1201,449
2022-12,WEEKDAY,10,TRAIN,SE5,2249,939
2022-12,WEEKDAY,16,TRAIN,BP6,8684,8147
2022-12,WEEKDAY,16,TRAIN,PB6/DT1,12879,20904
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,PB6/DT1,9170,9359
2022-12,WEEKDAY,16,TRAIN,DT1,12879,20904
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,DT1,9170,9359
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,BP6,3920,4455
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,CC24,2150,1393
2022-12,WEEKDAY,14,TRAIN,CC24,10264,11500
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,NS18,3960,1651
2022-12,WEEKDAY,7,TRAIN,NS18,18574,7196
2022-12,WEEKDAY,20,TRAIN,NE9,11167,14966
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,NE9,4787,6737
2022-12,WEEKDAY,10,TRAIN,TE6,6644,2242
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,TE6,3699,1248
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,BP7,272,427
2022-12,WEEKDAY,17,TRAIN,BP7,908,1479
2022-12,WEEKDAY,19,TRAIN,DT21,5800,4003
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,DT21,2134,1419
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,PE6,2224,2429
2022-12,WEEKDAY,18,TRAIN,PE6,5617,9108
2022-12,WEEKDAY,0,TRAIN,DT34,3,357
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,DT34,15,321
2022-12,WEEKDAY,20,TRAIN,CC11,12184,4479
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,CC11,3042,2592
2022-12,WEEKDAY,21,TRAIN,DT27,3217,4192
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,DT27,1350,2440
2022-12,WEEKDAY,21,TRAIN,CE1/DT16,50165,9777
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CE1,33407,8790
2022-12,WEEKDAY,21,TRAIN,CE1,50165,9777
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,DT16,2015,6384
2022-12,WEEKDAY,21,TRAIN,DT16,2497,2741
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,33407,8790
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,EW29,6333,3585
2022-12,WEEKDAY,16,TRAIN,EW29,18233,4494
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,TE12,373,1287
2022-12,WEEKDAY,8,TRAIN,TE12,1456,7568
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,TE22,3026,4173
2022-12,WEEKDAY,20,TRAIN,TE22,3664,3758
2022-12,WEEKDAY,23,TRAIN,DT20,2189,922
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,DT20,1023,646
2022-12,WEEKDAY,16,TRAIN,EW15,23267,10838
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,EW15,5843,4269
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,EW32,1090,431
2022-12,WEEKDAY,9,TRAIN,EW32,994,2539
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NS7,6130,5972
2022-12,WEEKDAY,16,TRAIN,NS7,12048,12281
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,NS15,856,1976
2022-12,WEEKDAY,23,TRAIN,NS15,2401,4052
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,TE15,720,1264
2022-12,WEEKDAY,9,TRAIN,TE15,1706,3510
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,EW26,2860,12069
2022-12,WEEKDAY,22,TRAIN,EW26,4590,22993
2022-12,WEEKDAY,12,TRAIN,NE5,5485,7424
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NE5,2617,3542
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,TE13,693,1107
2022-12,WEEKDAY,11,TRAIN,TE14,1531,1793
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,TE14,817,4578
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,TE14,817,724
2022-12,WEEKDAY,11,TRAIN,TE14,1531,7746
2022-12,WEEKDAY,11,TRAIN,TE13,1628,2030
2022-12,WEEKDAY,10,TRAIN,NE4/DT19,16193,40366
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,NE4/DT19,8647,21510
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,DT19,1558,4125
2022-12,WEEKDAY,10,TRAIN,DT19,3270,8511
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,NE4,8647,21510
2022-12,WEEKDAY,10,TRAIN,NE4,16193,40366
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,NE7,13153,10610
2022-12,WEEKDAY,19,TRAIN,DT12,3689,5060
2022-12,WEEKDAY,19,TRAIN,NE7,18814,21093
2022-12,WEEKDAY,19,TRAIN,NE7/DT12,18814,21093
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,DT12,3047,2932
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,NE7/DT12,13153,10610
2022-12,WEEKDAY,19,TRAIN,DT3,3024,8018
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,DT3,1572,2407
2022-12,WEEKDAY,17,TRAIN,NS2,28291,36104
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS2,10646,11759
2022-12,WEEKDAY,0,TRAIN,TE14,23,68
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,TE14,146,146
2022-12,WEEKDAY,0,TRAIN,TE14,23,107
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,TE13,25,123
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,TE14,146,119
2022-12,WEEKDAY,0,TRAIN,TE13,19,44
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,TE18,2762,2598
2022-12,WEEKDAY,18,TRAIN,TE18,7428,5582
2022-12,WEEKDAY,23,TRAIN,EW30,155,306
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,EW30,80,372
2022-12,WEEKDAY,10,TRAIN,SW7,2288,888
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,SW7,1385,496
2022-12,WEEKDAY,18,TRAIN,PE5,4009,7157
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,PE5,1628,1986
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NE11,2368,2077
2022-12,WEEKDAY,13,TRAIN,NE11,4468,3692
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,PW3,90,174
2022-12,WEEKDAY,22,TRAIN,PW3,157,404
2022-12,WEEKDAY,18,TRAIN,TE12,3750,1406
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,TE12,972,640
2022-12,WEEKDAY,20,TRAIN,SE3,630,3440
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,SE3,354,1223
2022-12,WEEKDAY,12,TRAIN,DT13,5368,8566
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,DT13,3087,4275
2022-12,WEEKDAY,20,TRAIN,TE3,1957,6003
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,TE3,953,2548
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,NS16,3128,9978
2022-12,WEEKDAY,23,TRAIN,NS16,6247,19420
2022-12,WEEKDAY,5,TRAIN,CC11,780,831
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,CC11,237,120
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,TE14,297,345
2022-12,WEEKDAY,9,TRAIN,TE14,1061,4477
2022-12,WEEKDAY,9,TRAIN,TE13,891,2404
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,TE13,370,751
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,TE14,297,1977
2022-12,WEEKDAY,9,TRAIN,TE14,1061,2175
2022-12,WEEKDAY,17,TRAIN,EW9,19941,19423
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,EW9,9506,11312
2022-12,WEEKDAY,17,TRAIN,TE3,5336,6494
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,TE3,2830,2004
2022-12,WEEKDAY,22,TRAIN,CC10,2841,6251
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,DT26,582,1384
2022-12,WEEKDAY,22,TRAIN,CC10/DT26,2841,6251
2022-12,WEEKDAY,22,TRAIN,DT26,1173,2806
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,1583,3391
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,CC10,1583,3391
2022-12,WEEKDAY,22,TRAIN,PE6,1384,3192
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,PE6,817,1583
2022-12,WEEKDAY,9,TRAIN,TE5,2973,1104
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,TE5,1051,476
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,TE20,83,337
2022-12,WEEKDAY,13,TRAIN,NS27/CE2/TE20,485,672
2022-12,WEEKDAY,13,TRAIN,NS27,1423,2413
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NS27/CE2/TE20,412,688
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NS27,550,878
2022-12,WEEKDAY,13,TRAIN,TE20,140,499
2022-12,WEEKDAY,13,TRAIN,CE2,485,672
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,CE2,412,688
2022-12,WEEKDAY,0,TRAIN,CC1,177,110
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,NS24/NE6/CC1,329,310
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,NS24,329,310
2022-12,WEEKDAY,0,TRAIN,NS24,177,110
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,NE6,296,324
2022-12,WEEKDAY,0,TRAIN,NS24/NE6/CC1,177,110
2022-12,WEEKDAY,0,TRAIN,NE6,138,118
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,CC1,329,310
2022-12,WEEKDAY,14,TRAIN,BP9,1801,1282
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,BP9,778,681
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,EW24,35277,25272
2022-12,WEEKDAY,19,TRAIN,NS1,88541,62453
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,NS1,35277,25272
2022-12,WEEKDAY,19,TRAIN,EW24,88541,62453
2022-12,WEEKDAY,19,TRAIN,EW24/NS1,88541,62453
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,35277,25272
2022-12,WEEKDAY,12,TRAIN,NS23,14428,31951
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NS23,6806,17414
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,PE4,309,720
2022-12,WEEKDAY,21,TRAIN,PE4,473,1359
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,20179,23826
2022-12,WEEKDAY,13,TRAIN,NE4,39644,39418
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NE4,20179,23826
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,DT19,3521,4377
2022-12,WEEKDAY,13,TRAIN,DT19,10505,7597
2022-12,WEEKDAY,13,TRAIN,NE4/DT19,39644,39418
2022-12,WEEKDAY,20,TRAIN,PE5,1094,5401
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,PE5,654,2084
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,TE14,3073,287
2022-12,WEEKDAY,20,TRAIN,TE14,4480,723
2022-12,WEEKDAY,20,TRAIN,TE14,4480,4034
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,TE13,3001,1439
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,TE14,3073,3137
2022-12,WEEKDAY,20,TRAIN,TE13,3384,1107
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,CC26,854,661
2022-12,WEEKDAY,15,TRAIN,CC26,2552,1710
2022-12,WEEKDAY,22,TRAIN,NS19,9256,24240
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NS19,5069,11805
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NS8,4059,5606
2022-12,WEEKDAY,21,TRAIN,NS8,8064,13664
2022-12,WEEKDAY,11,TRAIN,PE2,4700,2139
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,PE2,2578,1036
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,EW28,10743,3543
2022-12,WEEKDAY,11,TRAIN,EW28,14976,6035
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,EW14/NS26,2911,6653
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,EW14,2911,6653
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,NS26,2911,6653
2022-12,WEEKDAY,10,TRAIN,EW14/NS26,10354,34004
2022-12,WEEKDAY,10,TRAIN,EW14,10354,34004
2022-12,WEEKDAY,10,TRAIN,NS26,10354,34004
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,5747,9231
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,CC4,5747,9231
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,DT15,5747,9231
2022-12,WEEKDAY,14,TRAIN,CC4/DT15,10872,13153
2022-12,WEEKDAY,14,TRAIN,DT15,10872,13153
2022-12,WEEKDAY,14,TRAIN,CC4,10872,13153
2022-12,WEEKDAY,7,TRAIN,EW3,19235,11740
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,EW3,3298,2511
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,DT14,1149,2375
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,EW12,2522,6468
2022-12,WEEKDAY,8,TRAIN,EW12/DT14,7855,29658
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,2522,6468
2022-12,WEEKDAY,8,TRAIN,EW12,7855,29658
2022-12,WEEKDAY,8,TRAIN,DT14,4311,18539
2022-12,WEEKDAY,19,TRAIN,DT8,2102,2260
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,DT8,683,1023
2022-12,WEEKDAY,11,TRAIN,NE9,17987,11314
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,NE9,9436,5838
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,CC17,408,507
2022-12,WEEKDAY,19,TRAIN,CC17,2052,2244
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,408,507
2022-12,WEEKDAY,19,TRAIN,CC17/TE9,2052,2244
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,TE9,650,768
2022-12,WEEKDAY,19,TRAIN,TE9,1517,2678
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,DT30,2533,1084
2022-12,WEEKDAY,8,TRAIN,DT30,16841,3066
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,PW5,1069,2076
2022-12,WEEKDAY,18,TRAIN,PW5,1842,4407
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,PE5,1891,1751
2022-12,WEEKDAY,17,TRAIN,PE5,3960,5283
2022-12,WEEKDAY,16,TRAIN,DT33,7951,11008
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,DT33,5276,4504
2022-12,WEEKDAY,9,TRAIN,PW4,3765,2438
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,PW4,1534,1145
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,BP12,260,657
2022-12,WEEKDAY,21,TRAIN,BP12,468,1625
2022-12,WEEKDAY,22,TRAIN,EW16,2620,1269
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,TE17,168,272
2022-12,WEEKDAY,22,TRAIN,NE3,6348,4182
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NE3,2249,2132
2022-12,WEEKDAY,22,TRAIN,TE17,471,433
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,EW16/NE3/TE17,1035,647
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,EW16,1035,647
2022-12,WEEKDAY,22,TRAIN,EW16/NE3/TE17,2620,1269
2022-12,WEEKDAY,7,TRAIN,SW2,4896,1519
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,SW2,737,447
2022-12,WEEKDAY,18,TRAIN,CC21,7573,10724
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,CC21,2949,2727
2022-12,WEEKDAY,7,TRAIN,DT6,3546,7500
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,DT6,660,1462
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,BP12,192,544
2022-12,WEEKDAY,22,TRAIN,BP12,286,1276
2022-12,WEEKDAY,6,TRAIN,NS16,35482,18107
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,NS16,9056,4758
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NS10,14300,9700
2022-12,WEEKDAY,13,TRAIN,NS10,25207,17776
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,DT8,830,823
2022-12,WEEKDAY,8,TRAIN,DT8,2871,3788
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CC14,939,1813
2022-12,WEEKDAY,21,TRAIN,CC14,1745,4075
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NE10,5207,4432
2022-12,WEEKDAY,13,TRAIN,NE10,9666,9132
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,EW31,101,124
2022-12,WEEKDAY,5,TRAIN,EW31,249,1012
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,BP9,62,274
2022-12,WEEKDAY,23,TRAIN,BP9,114,581
2022-12,WEEKDAY,9,TRAIN,EW7,12458,9421
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,EW7,5452,3994
2022-12,WEEKDAY,5,TRAIN,BP12,2310,132
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,BP12,485,31
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,EW26,12979,4280
2022-12,WEEKDAY,10,TRAIN,EW26,23012,7790
2022-12,WEEKDAY,6,TRAIN,TE18,440,1042
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,TE18,95,256
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,EW27,12292,20530
2022-12,WEEKDAY,20,TRAIN,EW27,26239,46142
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,NS21,9220,10010
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,NS21/DT11,9629,9017
2022-12,WEEKDAY,15,TRAIN,NS21,16851,17574
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,DT11,9629,9017
2022-12,WEEKDAY,15,TRAIN,NS21/DT11,16171,15851
2022-12,WEEKDAY,15,TRAIN,DT11,16171,15851
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,EW3,5736,5545
2022-12,WEEKDAY,15,TRAIN,EW3,11704,11898
2022-12,WEEKDAY,13,TRAIN,CC27,2045,2589
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,CC27,527,450
2022-12,WEEKDAY,16,TRAIN,DT21,4590,3457
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,DT21,2041,1842
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,EW6,129,16
2022-12,WEEKDAY,5,TRAIN,EW6,708,124
2022-12,WEEKDAY,20,TRAIN,SW1,1738,1431
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,SW1,668,611
2022-12,WEEKDAY,8,TRAIN,DT13,5135,8595
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,DT13,1525,2233
2022-12,WEEKDAY,11,TRAIN,CC19,3615,3979
2022-12,WEEKDAY,11,TRAIN,DT9,512,485
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,CC19,2310,2742
2022-12,WEEKDAY,11,TRAIN,CC19/DT9,512,485
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,DT9,264,268
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,CC19/DT9,264,268
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,DT2,620,398
2022-12,WEEKDAY,13,TRAIN,DT2,1387,915
2022-12,WEEKDAY,20,TRAIN,EW24,80777,31519
2022-12,WEEKDAY,20,TRAIN,EW24/NS1,80777,31519
2022-12,WEEKDAY,20,TRAIN,NS1,80777,31519
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,EW24,36662,16103
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,36662,16103
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,NS1,36662,16103
2022-12,WEEKDAY,18,TRAIN,NS3,14310,36705
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,NS3,6495,7588
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,DT18,1098,367
2022-12,WEEKDAY,23,TRAIN,DT18,3464,409
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,CE1/DT16,22414,3233
2022-12,WEEKDAY,23,TRAIN,CE1,32750,2373
2022-12,WEEKDAY,23,TRAIN,DT16,1576,707
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,CE1,22414,3233
2022-12,WEEKDAY,23,TRAIN,CE1/DT16,32750,2373
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,DT16,1984,3702
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,TE3,2604,858
2022-12,WEEKDAY,10,TRAIN,TE3,4730,1395
2022-12,WEEKDAY,9,TRAIN,SE1,4166,1505
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,SE1,1837,694
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,DT3,2940,1136
2022-12,WEEKDAY,9,TRAIN,DT3,7415,2158
2022-12,WEEKDAY,17,TRAIN,PW4,4172,5625
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,PW4,2195,2616
2022-12,WEEKDAY,14,TRAIN,DT18,5373,4970
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,DT18,1465,1299
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,EW27,19304,23852
2022-12,WEEKDAY,18,TRAIN,EW27,59105,91335
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,TE1,516,925
2022-12,WEEKDAY,21,TRAIN,TE1,1885,1465
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,NS20,1262,1095
2022-12,WEEKDAY,23,TRAIN,NS20,2363,1704
2022-12,WEEKDAY,12,TRAIN,BP11,2891,1529
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,BP11,1541,878
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,DT24,1612,1270
2022-12,WEEKDAY,13,TRAIN,DT24,3024,2532
2022-12,WEEKDAY,17,TRAIN,SW5,6365,9053
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,SW5,2845,3325
2022-12,WEEKDAY,17,TRAIN,CC28,3777,4174
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,CC28,1570,1390
2022-12,WEEKDAY,0,TRAIN,DT29,38,550
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,DT29,35,554
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,CC24,679,483
2022-12,WEEKDAY,22,TRAIN,CC24,3367,937
2022-12,WEEKDAY,22,TRAIN,TE1,907,1530
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,TE1,312,888
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,DT30,306,1828
2022-12,WEEKDAY,23,TRAIN,DT30,436,3637
2022-12,WEEKDAY,0,TRAIN,SE2,31,622
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,SE2,23,545
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,EW13,25897,22568
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NS25/EW13,25897,22568
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NS25,25897,22568
2022-12,WEEKDAY,16,TRAIN,EW13,36419,29450
2022-12,WEEKDAY,16,TRAIN,NS25,36419,29450
2022-12,WEEKDAY,16,TRAIN,NS25/EW13,36419,29450
2022-12,WEEKDAY,9,TRAIN,TE8,3673,5152
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,TE8,1640,2411
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,BP8,450,453
2022-12,WEEKDAY,22,TRAIN,BP8,871,995
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,TE14,1456,545
2022-12,WEEKDAY,13,TRAIN,TE13,1621,2039
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,TE14,1456,4810
2022-12,WEEKDAY,13,TRAIN,TE14,3033,2325
2022-12,WEEKDAY,13,TRAIN,TE14,3033,8132
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,TE13,882,970
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,PW4,2020,2083
2022-12,WEEKDAY,12,TRAIN,PW4,3826,3304
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,TE13,1100,984
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,TE14,2102,5170
2022-12,WEEKDAY,15,TRAIN,TE14,3419,7756
2022-12,WEEKDAY,15,TRAIN,TE14,3419,1338
2022-12,WEEKDAY,15,TRAIN,TE13,2127,1823
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,TE14,2102,482
2022-12,WEEKDAY,21,TRAIN,NS2,10962,22528
